from_unitid,to_unitid,rank,year
100706,100654,5,2016
100706,102094,6,2016
100706,101480,7,2016
100706,100724,8,2016
100706,102368,9,2016
100706,100830,10,2016
100706,101514,11,2016
100706,102049,12,2016
100706,100937,13,2016
100706,101709,14,2016
100706,102377,15,2016
100706,176080,16,2016
100706,101587,17,2016
100706,102270,18,2016
100706,221759,19,2016
100706,101295,20,2016
100706,139755,21,2016
100706,101675,22,2016
100706,221740,23,2016
100706,221838,24,2016
100706,139940,25,2016
101693,102094,1,2016
101693,102368,2,2016
101693,100751,3,2016
101693,102234,4,2016
101693,102049,5,2016
101693,100858,6,2016
101693,100663,7,2016
101693,101189,8,2016
101693,101435,9,2016
101693,101587,10,2016
101693,101709,11,2016
101693,102030,12,2016
101693,100830,13,2016
101693,101879,14,2016
101693,101480,15,2016
101693,176372,16,2016
101693,100724,17,2016
101693,101161,18,2016
101693,100654,19,2016
101693,100937,20,2016
101693,100706,21,2016
101693,138354,22,2016
101693,102377,23,2016
101693,176479,24,2016
101693,102270,25,2016
101709,100663,1,2016
101709,100751,2,2016
101709,101879,3,2016
101709,100858,4,2016
101709,102368,5,2016
101709,102049,6,2016
101709,101480,7,2016
101709,102094,8,2016
101709,100937,9,2016
101709,100706,10,2016
101709,101505,11,2016
101709,101587,12,2016
101709,100830,13,2016
101709,101693,14,2016
101709,101435,15,2016
101709,100654,16,2016
101709,100724,17,2016
101709,101189,18,2016
101709,102234,19,2016
101709,101675,20,2016
101709,102377,21,2016
101709,176080,22,2016
101709,101541,23,2016
101709,102270,24,2016
101709,102067,25,2016
101879,100751,1,2016
101879,100663,2,2016
101879,100706,3,2016
101879,102094,4,2016
101879,101480,5,2016
101879,102368,6,2016
101879,100858,7,2016
101879,101587,8,2016
101879,101709,9,2016
101879,101736,10,2016
101879,102049,11,2016
101879,101295,12,2016
101879,100654,13,2016
101879,100724,14,2016
101879,101514,15,2016
101879,176080,16,2016
101879,100830,17,2016
101879,100937,18,2016
101879,101693,19,2016
101879,176017,20,2016
101879,102377,21,2016
101879,102429,22,2016
101879,100812,23,2016
101879,102270,24,2016
101879,101435,25,2016
102094,100663,1,2016
102094,100751,2,2016
102094,102368,3,2016
102094,100858,4,2016
102094,176372,5,2016
102094,101693,6,2016
102094,100724,7,2016
102094,101879,8,2016
102094,100654,9,2016
102094,101480,10,2016
102094,100706,11,2016
102094,176080,12,2016
102094,101587,13,2016
102094,102234,14,2016
102094,100830,15,2016
102094,101161,16,2016
102094,102049,17,2016
102094,138354,18,2016
102094,176017,19,2016
102094,102377,20,2016
102094,101709,21,2016
102094,100937,22,2016
102094,102030,23,2016
102094,134097,24,2016
102094,176071,25,2016
101587,101879,1,2016
101587,102094,2,2016
101587,100751,3,2016
101587,102368,4,2016
101587,100663,5,2016
101587,101480,6,2016
101587,102067,7,2016
101587,100724,8,2016
101587,100654,9,2016
101587,101709,10,2016
101587,100706,11,2016
101587,100830,12,2016
101587,101693,13,2016
101587,176080,14,2016
101587,100858,15,2016
101587,102270,16,2016
101587,176372,17,2016
101587,101435,18,2016
101587,102049,19,2016
101587,101675,20,2016
101587,100937,21,2016
101587,102377,22,2016
101587,101189,23,2016
101587,101569,24,2016
101587,101949,25,2016
102580,,1,2016
102669,102553,1,2016
102669,102632,2,2016
102669,102614,3,2016
102669,141644,4,2016
102669,141574,5,2016
102669,141565,6,2016
102669,209551,7,2016
102669,236939,8,2016
102669,209542,9,2016
102669,126818,10,2016
102669,161253,11,2016
102669,166027,12,2016
102669,409698,13,2016
102669,193900,14,2016
102669,236948,15,2016
102669,104151,16,2016
102669,134097,17,2016
102669,180461,18,2016
102669,164988,19,2016
102669,230047,20,2016
102669,134130,21,2016
102669,104179,22,2016
102669,141486,23,2016
102669,186131,24,2016
102669,180489,25,2016
102711,,1,2016
434584,102632,1,2016
434584,200466,2,2016
434584,180647,3,2016
434584,102614,4,2016
434584,101994,5,2016
434584,107743,6,2016
434584,101453,7,2016
434584,380377,8,2016
434584,200314,9,2016
434584,102553,10,2016
434584,106810,11,2016
434584,100690,12,2016
434584,107521,13,2016
434584,200192,14,2016
434584,107619,15,2016
434584,155140,16,2016
434584,141802,17,2016
434584,106795,18,2016
434584,231095,19,2016
434584,107974,20,2016
434584,107318,21,2016
434584,181765,22,2016
434584,107549,23,2016
434584,106625,24,2016
434584,105297,25,2016
102553,102614,1,2016
102553,102632,2,2016
102553,102669,3,2016
102553,141644,4,2016
102553,141574,5,2016
102553,209551,6,2016
102553,236939,7,2016
102553,236948,8,2016
102553,209542,9,2016
102553,141565,10,2016
102553,180461,11,2016
102553,126614,12,2016
102553,126818,13,2016
102553,105330,14,2016
102553,142115,15,2016
102553,180489,16,2016
102553,104179,17,2016
102553,166027,18,2016
102553,142285,19,2016
102553,235097,20,2016
102553,210146,21,2016
102553,209807,22,2016
102553,104151,23,2016
102553,110662,24,2016
102553,200280,25,2016
102614,102553,1,2016
102614,102632,2,2016
102614,102669,3,2016
102614,180461,4,2016
102614,141644,5,2016
102614,141574,6,2016
102614,141565,7,2016
102614,209542,8,2016
102614,180489,9,2016
102614,236939,10,2016
102614,142285,11,2016
102614,209551,12,2016
102614,236948,13,2016
102614,126818,14,2016
102614,105330,15,2016
102614,240727,16,2016
102614,161253,17,2016
102614,166027,18,2016
102614,104179,19,2016
102614,134130,20,2016
102614,237011,21,2016
102614,142276,22,2016
102614,171100,23,2016
102614,126614,24,2016
102614,110644,25,2016
102632,102553,1,2016
102632,102614,2,2016
102632,102669,3,2016
102632,141644,4,2016
102632,141565,5,2016
102632,141574,6,2016
102632,209551,7,2016
102632,434584,8,2016
102632,142285,9,2016
102632,166027,10,2016
102632,236948,11,2016
102632,236939,12,2016
102632,209542,13,2016
102632,237011,14,2016
102632,161253,15,2016
102632,230047,16,2016
102632,134130,17,2016
102632,377564,18,2016
102632,110662,19,2016
102632,180489,20,2016
102632,180461,21,2016
102632,240727,22,2016
102632,193900,23,2016
102632,,24,2016
102632,115755,25,2016
103787,223117,1,2016
103787,206002,2,2016
103787,127954,3,2016
103787,102261,4,2016
103787,124487,5,2016
103787,260947,6,2016
103787,232052,7,2016
103787,,8,2016
103787,231873,9,2016
103787,174525,10,2016
103787,153320,11,2016
103787,199768,12,2016
103787,231882,13,2016
103787,110060,14,2016
103787,169992,15,2016
103787,107600,16,2016
103787,247603,17,2016
103787,230825,18,2016
103787,123651,19,2016
103787,105589,20,2016
103787,207157,21,2016
103787,120838,22,2016
103787,190646,23,2016
103787,132408,24,2016
103787,117104,25,2016
105899,104151,1,2016
105899,105330,2,2016
105899,104179,3,2016
105899,126669,4,2016
105899,104708,5,2016
105899,110097,6,2016
105899,121309,7,2016
105899,110361,8,2016
105899,120537,9,2016
105899,104160,10,2016
105899,384333,11,2016
105899,109785,12,2016
105899,104346,13,2016
105899,105747,14,2016
105899,182281,15,2016
105899,121150,16,2016
105899,112084,17,2016
105899,123651,18,2016
105899,228875,19,2016
105899,105428,20,2016
105899,201654,21,2016
105899,125727,22,2016
105899,155937,23,2016
105899,,24,2016
105899,122409,25,2016
448886,104179,1,2016
448886,105330,2,2016
448886,104151,3,2016
448886,407009,4,2016
448886,420574,5,2016
448886,122409,6,2016
448886,105428,7,2016
448886,123961,8,2016
448886,182281,9,2016
448886,110662,10,2016
448886,104708,11,2016
448886,141644,12,2016
448886,193900,13,2016
448886,209551,14,2016
448886,110635,15,2016
448886,105154,16,2016
448886,141574,17,2016
448886,126818,18,2016
448886,243744,19,2016
448886,110592,20,2016
448886,187985,21,2016
448886,209542,22,2016
448886,166027,23,2016
448886,204796,24,2016
448886,110705,25,2016
420574,104151,1,2016
420574,407009,2,2016
420574,104179,3,2016
420574,448886,4,2016
420574,105330,5,2016
420574,105154,6,2016
420574,123961,7,2016
420574,122409,8,2016
420574,110422,9,2016
420574,110635,10,2016
420574,364025,11,2016
420574,110662,12,2016
420574,243744,13,2016
420574,104346,14,2016
420574,166027,15,2016
420574,110556,16,2016
420574,110529,17,2016
420574,110644,18,2016
420574,126818,19,2016
420574,209551,20,2016
420574,110705,21,2016
420574,104586,22,2016
420574,110671,23,2016
420574,209542,24,2016
420574,104577,25,2016
483124,,1,2016
104151,104179,1,2016
104151,105330,2,2016
104151,122409,3,2016
104151,123961,4,2016
104151,110662,5,2016
104151,209551,6,2016
104151,243744,7,2016
104151,126614,8,2016
104151,110583,9,2016
104151,209542,10,2016
104151,110635,11,2016
104151,182281,12,2016
104151,126818,13,2016
104151,228778,14,2016
104151,110705,15,2016
104151,193900,16,2016
104151,236948,17,2016
104151,134097,18,2016
104151,214777,19,2016
104151,171100,20,2016
104151,122436,21,2016
104151,105154,22,2016
104151,204796,23,2016
104151,121150,24,2016
104151,142115,25,2016
407009,104151,1,2016
407009,448886,2,2016
407009,105330,3,2016
407009,104179,4,2016
407009,420574,5,2016
407009,104708,6,2016
407009,384333,7,2016
407009,105428,8,2016
407009,123961,9,2016
407009,364016,10,2016
407009,142115,11,2016
407009,122409,12,2016
407009,110662,13,2016
407009,182281,14,2016
407009,166027,15,2016
407009,104346,16,2016
407009,243744,17,2016
407009,110592,18,2016
407009,126818,19,2016
407009,104160,20,2016
407009,110671,21,2016
407009,171100,22,2016
407009,122436,23,2016
407009,121150,24,2016
407009,110705,25,2016
104160,104179,1,2016
104160,105330,2,2016
104160,104151,3,2016
104160,104577,4,2016
104160,104346,5,2016
104160,448886,6,2016
104160,105154,7,2016
104160,105525,8,2016
104160,420574,9,2016
104160,407009,10,2016
104160,106148,11,2016
104160,104708,12,2016
104160,105899,13,2016
104160,105428,14,2016
104160,126818,15,2016
104160,122409,16,2016
104160,182281,17,2016
104160,209551,18,2016
104160,441900,19,2016
104160,122339,20,2016
104160,126580,21,2016
104160,182564,22,2016
104160,105747,23,2016
104160,128258,24,2016
104160,105145,25,2016
31155,,1,2016
104346,104577,1,2016
104346,104179,2,2016
104346,104151,3,2016
104346,105330,4,2016
104346,104160,5,2016
104346,105154,6,2016
104346,364025,7,2016
104346,105525,8,2016
104346,106148,9,2016
104346,105428,10,2016
104346,448886,11,2016
104346,105747,12,2016
104346,104708,13,2016
104346,420574,14,2016
104346,407009,15,2016
104346,105145,16,2016
104346,404426,17,2016
104346,105668,18,2016
104346,105792,19,2016
104346,105899,20,2016
104346,384333,21,2016
104346,104425,22,2016
104346,442781,23,2016
104346,186186,24,2016
104346,126818,25,2016
364025,105154,1,2016
364025,104151,2,2016
364025,105330,3,2016
364025,104179,4,2016
364025,105747,5,2016
364025,104346,6,2016
364025,104577,7,2016
364025,105145,8,2016
364025,105668,9,2016
364025,105792,10,2016
364025,448886,11,2016
364025,105428,12,2016
364025,104708,13,2016
364025,420574,14,2016
364025,105525,15,2016
364025,364016,16,2016
364025,230038,17,2016
364025,106148,18,2016
364025,404426,19,2016
364025,142522,20,2016
364025,442781,21,2016
364025,104425,22,2016
364025,186186,23,2016
364025,105349,24,2016
364025,423643,25,2016
104425,105525,1,2016
104425,104179,2,2016
104425,104577,3,2016
104425,105330,4,2016
104425,104151,5,2016
104425,186186,6,2016
104425,104346,7,2016
104425,104160,8,2016
104425,180212,9,2016
104425,105154,10,2016
104425,364025,11,2016
104425,188261,12,2016
104425,105297,13,2016
104425,442781,14,2016
104425,106148,15,2016
104425,208415,16,2016
104425,180203,17,2016
104425,180151,18,2016
104425,105899,19,2016
104425,180160,20,2016
104425,363633,21,2016
104425,198084,22,2016
104425,180328,23,2016
104425,105792,24,2016
104425,,25,2016
404426,105330,1,2016
404426,106148,2,2016
404426,105154,3,2016
404426,104151,4,2016
404426,105747,5,2016
404426,104346,6,2016
404426,104179,7,2016
404426,105145,8,2016
404426,104577,9,2016
404426,105297,10,2016
404426,104708,11,2016
404426,127185,12,2016
404426,105428,13,2016
404426,442781,14,2016
404426,364025,15,2016
404426,186186,16,2016
404426,105349,17,2016
404426,230092,18,2016
404426,105525,19,2016
404426,180212,20,2016
404426,120953,21,2016
404426,188100,22,2016
404426,364016,23,2016
404426,187596,24,2016
404426,180203,25,2016
103945,,1,2016
474890,,1,2016
105297,127185,1,2016
105297,188100,2,2016
105297,187596,3,2016
105297,155140,4,2016
105297,104151,5,2016
105297,180203,6,2016
105297,105330,7,2016
105297,230092,8,2016
105297,188021,9,2016
105297,186186,10,2016
105297,187958,11,2016
105297,404426,12,2016
105297,219277,13,2016
105297,188261,14,2016
105297,104577,15,2016
105297,105349,16,2016
105297,105154,17,2016
105297,180212,18,2016
105297,219374,19,2016
105297,187897,20,2016
105297,442781,21,2016
105297,380377,22,2016
105297,104179,23,2016
105297,188216,24,2016
105297,434584,25,2016
104577,105330,1,2016
104577,104346,2,2016
104577,104151,3,2016
104577,104160,4,2016
104577,104179,5,2016
104577,105154,6,2016
104577,364025,7,2016
104577,105525,8,2016
104577,230038,9,2016
104577,106148,10,2016
104577,104425,11,2016
104577,104708,12,2016
104577,142522,13,2016
104577,105747,14,2016
104577,230047,15,2016
104577,448886,16,2016
104577,105428,17,2016
104577,420574,18,2016
104577,404426,19,2016
104577,105145,20,2016
104577,105297,21,2016
104577,407009,22,2016
104577,187985,23,2016
104577,230603,24,2016
104577,105349,25,2016
104586,133553,1,2016
104586,426314,2,2016
104586,104151,3,2016
104586,166683,4,2016
104586,128328,5,2016
104586,243780,6,2016
104586,200280,7,2016
104586,110404,8,2016
104586,104179,9,2016
104586,243744,10,2016
104586,110422,11,2016
104586,105330,12,2016
104586,126775,13,2016
104586,126614,14,2016
104586,133881,15,2016
104586,139755,16,2016
104586,228723,17,2016
104586,166027,18,2016
104586,110635,19,2016
104586,164155,20,2016
104586,110529,21,2016
104586,110644,22,2016
104586,236948,23,2016
104586,110662,24,2016
104586,194824,25,2016
384333,104708,1,2016
384333,105330,2,2016
384333,104151,3,2016
384333,105428,4,2016
384333,104179,5,2016
384333,105145,6,2016
384333,407009,7,2016
384333,105792,8,2016
384333,105747,9,2016
384333,448886,10,2016
384333,105668,11,2016
384333,442781,12,2016
384333,364016,13,2016
384333,105154,14,2016
384333,105899,15,2016
384333,104577,16,2016
384333,104346,17,2016
384333,186186,18,2016
384333,180212,19,2016
384333,106148,20,2016
384333,180203,21,2016
384333,364025,22,2016
384333,180160,23,2016
384333,423643,24,2016
384333,180328,25,2016
104665,123952,1,2016
104665,164872,2,2016
104665,110422,3,2016
104665,194578,4,2016
104665,243744,5,2016
104665,110529,6,2016
104665,126818,7,2016
104665,209551,8,2016
104665,166683,9,2016
104665,170976,10,2016
104665,190415,11,2016
104665,166027,12,2016
105145,105428,1,2016
105145,104708,2,2016
105145,105792,3,2016
105145,105154,4,2016
105145,104151,5,2016
105145,384333,6,2016
105145,105330,7,2016
105145,105747,8,2016
105145,105668,9,2016
105145,364016,10,2016
105145,104179,11,2016
105145,364025,12,2016
105145,104346,13,2016
105145,404426,14,2016
105145,104577,15,2016
105145,105525,16,2016
105145,448886,17,2016
105145,407009,18,2016
105145,104160,19,2016
105145,442781,20,2016
105145,186186,21,2016
105145,105367,22,2016
105145,180212,23,2016
105145,105899,24,2016
105145,420574,25,2016
104708,104151,1,2016
104708,384333,2,2016
104708,105330,3,2016
104708,105428,4,2016
104708,104179,5,2016
104708,364016,6,2016
104708,407009,7,2016
104708,105145,8,2016
104708,105747,9,2016
104708,105154,10,2016
104708,448886,11,2016
104708,105792,12,2016
104708,105668,13,2016
104708,106148,14,2016
104708,104577,15,2016
104708,364025,16,2016
104708,104346,17,2016
104708,105899,18,2016
104708,423643,19,2016
104708,115001,20,2016
104708,404426,21,2016
104708,104160,22,2016
104708,105525,23,2016
104708,,24,2016
104708,442781,25,2016
436614,239071,1,2016
436614,222178,2,2016
436614,223232,3,2016
105154,364025,1,2016
105154,104151,2,2016
105154,105747,3,2016
105154,105330,4,2016
105154,104179,5,2016
105154,104577,6,2016
105154,105145,7,2016
105154,104708,8,2016
105154,104346,9,2016
105154,105428,10,2016
105154,105668,11,2016
105154,106148,12,2016
105154,105792,13,2016
105154,105525,14,2016
105154,448886,15,2016
105154,420574,16,2016
105154,404426,17,2016
105154,364016,18,2016
105154,104160,19,2016
105154,127185,20,2016
105154,230038,21,2016
105154,105349,22,2016
105154,105297,23,2016
105154,122375,24,2016
105154,384333,25,2016
423643,104179,1,2016
423643,104151,2,2016
423643,143853,3,2016
423643,112525,4,2016
423643,104708,5,2016
423643,105330,6,2016
423643,167093,7,2016
423643,145628,8,2016
423643,123943,9,2016
423643,407009,10,2016
423643,221670,11,2016
423643,214564,12,2016
423643,230764,13,2016
423643,209612,14,2016
423643,117636,15,2016
423643,136215,16,2016
423643,123961,17,2016
423643,126562,18,2016
423643,177834,19,2016
423643,,20,2016
423643,196228,21,2016
423643,364025,22,2016
423643,166656,23,2016
423643,110662,24,2016
423643,445735,25,2016
105206,105330,1,2016
105206,442781,2,2016
105206,186186,3,2016
105206,104151,4,2016
105206,180212,5,2016
105206,120953,6,2016
105206,104179,7,2016
105206,180203,8,2016
105206,180160,9,2016
105206,180328,10,2016
105206,,11,2016
105206,104346,12,2016
105206,105154,13,2016
105206,104160,14,2016
105206,105525,15,2016
105206,423652,16,2016
105206,188261,17,2016
105206,105145,18,2016
105206,105899,19,2016
105206,182005,20,2016
105206,208415,21,2016
105206,118347,22,2016
105206,230171,23,2016
105206,104577,24,2016
105206,182281,25,2016
105330,104151,1,2016
105330,104179,2,2016
105330,122409,3,2016
105330,448886,4,2016
105330,126818,5,2016
105330,209551,6,2016
105330,104708,7,2016
105330,110662,8,2016
105330,182281,9,2016
105330,126614,10,2016
105330,407009,11,2016
105330,209542,12,2016
105330,105154,13,2016
105330,110583,14,2016
105330,123961,15,2016
105330,105525,16,2016
105330,110705,17,2016
105330,104577,18,2016
105330,122436,19,2016
105330,110422,20,2016
105330,187985,21,2016
105330,141574,22,2016
105330,236939,23,2016
105330,120883,24,2016
105330,104160,25,2016
