from,to,rank
113634,110644,13
113634,125170,14
113634,110635,15
113634,118772,16
113634,108667,17
113634,110538,18
113634,117247,19
113634,122180,20
113634,123554,21
113634,123572,22
113634,122409,23
113634,186186,24
113634,124113,25
113698,122612,1
113698,123554,2
113698,122597,3
113698,110644,4
113698,123572,5
113698,110617,6
113698,122755,7
113698,122931,8
113698,110714,9
113698,120184,10
113698,120883,11
113698,110574,12
113698,110653,13
113698,110635,14
113698,122409,15
113698,445188,16
113698,110538,17
113698,110662,18
113698,110583,19
113698,110705,20
113698,110671,21
113698,117946,22
113698,409698,23
113698,118888,24
113698,115728,25
122117,125480,1
122117,,2
122117,245838,3
122117,117788,4
122117,110592,5
122117,113856,6
122117,122977,7
122117,401250,8
122117,117867,9
122117,125471,10
122117,117715,11
122117,110583,12
122117,117946,13
122117,117645,14
122117,110547,15
122117,117706,16
122117,110662,17
122117,120838,18
122117,110608,19
122117,122436,20
122117,110644,21
122117,122612,22
122117,110468,23
122117,117690,24
122117,117733,25
371690,,1
113856,121886,1
113856,121044,2
113856,111887,3
113856,110592,4
113856,117788,5
113856,122977,6
113856,125471,7
113856,117715,8
113856,117645,9
113856,115001,10
113856,110583,11
113856,117724,12
113856,117733,13
113856,117867,14
113856,112172,15
113856,110547,16
113856,110529,17
113856,110608,18
113856,117690,19
113856,110565,20
113856,110662,21
113856,117706,22
113856,123961,23
113856,110671,24
113856,119164,25
413802,110714,1
413802,122597,2
413802,110644,3
112686,113980,1
112686,117645,2
112686,117690,3
112686,111887,4
112686,110547,5
112686,122977,6
112686,117788,7
112686,110592,8
112686,110583,9
112686,117715,10
112686,113236,11
112686,110608,12
112686,113856,13
112686,123527,14
112686,125471,15
112686,117724,16
112686,110662,17
112686,110565,18
112686,112172,19
112686,123961,20
112686,395362,21
112686,114859,22
112686,114938,23
112686,113218,24
112686,110617,25
113980,122977,1
113980,110547,2
113980,117690,3
113980,112686,4
113980,110583,5
113980,117645,6
113980,111887,7
113980,110592,8
113980,125471,9
113980,117724,10
113980,110608,11
113980,110662,12
113980,110565,13
113980,117788,14
113980,117715,15
113980,113856,16
113980,110653,17
113980,117946,18
113980,123961,19
113980,122409,20
113980,118541,21
113980,122889,22
113980,121886,23
113980,122339,24
113980,117733,25
124487,123280,1
124487,127954,2
124487,,3
124487,102261,4
124487,260947,5
124487,117104,6
124487,223117,7
124487,198677,8
124487,206002,9
124487,121071,10
124487,,11
124487,110060,12
124487,413626,13
124487,110918,14
124487,122728,15
124487,439701,16
124487,142090,17
124487,132408,18
124487,441070,19
124487,128577,20
124487,115728,21
124487,380359,22
124487,198011,23
124487,120953,24
124487,103787,25
114266,122746,1
114266,113333,2
114266,118930,3
114266,122755,4
114266,125499,5
114266,120290,6
114266,114716,7
114266,122597,8
114266,114938,9
114266,117733,10
114266,108807,11
114266,110617,12
114266,110574,13
114266,122931,14
114266,110538,15
114266,111920,16
114266,122612,17
114266,110714,18
114266,125471,19
114266,122791,20
114266,120953,21
114266,434539,22
114266,,23
114266,125170,24
114266,112826,25
114433,,1
114433,123299,2
114433,182290,3
114433,125462,4
114433,117274,5
114433,123484,6
114433,182500,7
114433,123013,8
114433,110246,9
114433,186186,10
114433,111896,11
114433,113193,12
114433,180212,13
114433,126119,14
114433,180151,15
114433,117052,16
114433,395362,17
114433,113096,18
114433,210155,19
114433,114938,20
114433,182306,21
114433,120953,22
114433,121707,23
114433,442781,24
114433,117706,25
114585,401250,1
114585,409616,2
114585,181093,3
114585,235547,4
114585,148511,5
114585,119605,6
114585,176479,7
114585,148131,8
114585,262086,9
114585,125897,10
114585,208488,11
114585,173665,12
114585,177214,13
114585,217633,14
114585,100724,15
114585,147244,16
114585,445188,17
114585,176080,18
114585,121150,19
114585,237066,20
114585,207971,21
114585,243744,22
114585,110592,23
114585,441937,24
114585,110671,25
444219,109208,1
444219,123341,2
444219,110617,3
444219,122180,4
444219,113096,5
444219,110644,6
444219,186186,7
444219,125170,8
444219,120953,9
444219,,10
444219,180212,11
444219,122658,12
444219,125499,13
444219,395362,14
444219,123509,15
444219,116439,16
444219,114938,17
444219,114716,18
444219,121707,19
444219,182458,20
444219,117733,21
444219,442781,22
444219,118718,23
444219,126119,24
444219,118912,25
114716,113333,1
114716,125499,2
114716,118930,3
114716,122755,4
114716,122746,5
114716,112190,6
114716,114266,7
114716,113634,8
114716,111920,9
114716,122791,10
114716,122597,11
114716,120290,12
114716,123509,13
114716,110334,14
114716,110644,15
114716,113096,16
114716,111434,17
114716,125471,18
114716,114789,19
114716,117706,20
114716,121044,21
114716,113236,22
114716,123013,23
114716,122180,24
114716,110574,25
114734,205957,1
114789,110556,1
114789,114813,2
114789,117052,3
114789,118718,4
114789,123217,5
114789,445188,6
114789,122180,7
114789,110617,8
114789,125462,9
114789,109819,10
114789,110486,11
114789,122339,12
114789,110422,13
114789,110644,14
114789,118976,15
114789,112190,16
114789,110538,17
114789,110583,18
114789,117645,19
114789,110714,20
114789,117788,21
114789,122746,22
114789,122755,23
114789,110495,24
114789,122597,25
114813,110556,1
114813,114789,2
114813,109785,3
114813,445188,4
114813,110617,5
114813,120883,6
114813,110486,7
114813,110583,8
114813,110097,9
114813,409698,10
114813,110495,11
114813,110644,12
114813,121150,13
114813,122755,14
114813,110538,15
114813,110422,16
114813,122409,17
114813,123651,18
114813,110608,19
114813,121309,20
114813,110653,21
114813,122597,22
114813,110671,23
114813,110714,24
114813,110565,25
114840,125718,1
114840,124283,2
114840,110097,3
114840,110316,4
114840,165945,5
114840,117575,6
114840,440396,7
114840,123651,8
114840,120698,9
114840,120184,10
114840,110918,11
114840,110608,12
114840,110486,13
114840,186122,14
114840,116712,15
114840,110495,16
114840,245838,17
114840,110547,18
114840,149781,19
114840,110617,20
114840,110398,21
114840,109785,22
114840,110361,23
114840,445188,24
114840,111391,25
114859,110565,1
114859,113236,2
114859,110583,3
114859,121619,4
114859,120342,5
114859,117645,6
114859,110653,7
114859,111887,8
114859,115126,9
114859,119164,10
114859,121901,11
114859,110529,12
114859,116439,13
114859,121886,14
114859,110671,15
114859,110662,16
114859,110547,17
114859,110592,18
114859,399212,19
114859,122409,20
114859,110608,21
114859,112172,22
114859,366711,23
114859,122597,24
114859,110538,25
114938,395362,1
114938,186186,2
114938,125499,3
114938,122755,4
114938,120953,5
114938,119067,6
114938,114266,7
114938,,8
114938,180212,9
114938,122746,10
114938,110334,11
114938,113193,12
114938,114716,13
114938,442781,14
114938,114433,15
114938,108807,16
114938,117867,17
114938,115001,18
114938,112826,19
114938,115393,20
114938,180203,21
114938,123509,22
114938,112190,23
114938,123484,24
114938,113856,25
115001,121044,1
115001,122977,2
115001,117733,3
115001,117788,4
115001,113856,5
115001,117706,6
115001,110608,7
115001,110592,8
115001,111461,9
115001,121886,10
115001,117645,11
115001,117867,12
115001,112172,13
115001,110583,14
115001,125471,15
115001,110662,16
115001,111887,17
115001,104708,18
115001,117724,19
115001,119164,20
115001,120342,21
115001,119173,22
115001,113236,23
115001,110565,24
115001,108807,25
115083,122597,1
115083,122612,2
115083,110699,3
115083,110617,4
115083,112190,5
115083,110592,6
115083,110574,7
115083,122755,8
115083,122931,9
115083,122436,10
115083,110635,11
115083,110662,12
115083,110583,13
115083,110538,14
115083,122409,15
115083,110556,16
115083,110644,17
115083,110714,18
115083,409698,19
115083,121150,20
115083,110705,21
115083,110608,22
115083,193900,23
115083,110565,24
115083,122454,25
115126,120342,1
115126,121619,2
115126,113236,3
115126,114859,4
115126,110583,5
115126,110565,6
115126,117645,7
115126,112385,8
115126,111887,9
115126,116439,10
115126,110653,11
115126,122205,12
115126,122977,13
115126,399212,14
115126,115083,15
115126,110592,16
115126,119137,17
115126,117690,18
115126,121901,19
115126,110662,20
115126,122889,21
115126,110547,22
115126,122339,23
115126,125499,24
115126,119164,25
481058,,1
115214,124283,1
115214,139658,2
115296,113218,1
115296,122375,2
115296,122409,3
115296,123800,4
115296,122339,5
115296,122384,6
115296,122436,7
115296,110680,8
115296,366711,9
115296,120971,10
115296,118912,11
115296,121309,12
115296,110583,13
115296,110592,14
115296,110653,15
115296,112084,16
115296,110538,17
115296,122597,18
115296,110662,19
115296,122889,20
115296,114716,21
115296,186186,22
115296,113856,23
115296,110671,24
115296,122205,25
115393,119067,1
115393,409698,2
115393,110334,3
115393,110556,4
115393,120421,5
115393,114716,6
115393,113193,7
115393,122746,8
115393,114938,9
115393,112190,10
115393,122755,11
115393,110617,12
115393,120953,13
115393,123013,14
115393,114789,15
115393,112826,16
115393,123509,17
115393,121619,18
115393,395362,19
115393,122889,20
115393,,21
115393,122180,22
115393,108807,23
115393,439701,24
115393,117052,25
115409,110404,1
115409,243744,2
115409,166683,3
115409,110635,4
115409,121345,5
115409,211440,6
115409,110662,7
115409,190415,8
115409,186131,9
115409,110422,10
115409,166027,11
115409,112260,12
115409,110680,13
115409,123961,14
115409,227757,15
115409,190150,16
115409,217156,17
115409,110644,18
115409,162928,19
115409,110653,20
115409,130794,21
115409,441982,22
115409,215062,23
115409,198419,24
115409,147767,25
115728,113698,1
115728,123554,2
115728,122597,3
115728,110574,4
115728,122612,5
115728,122755,6
115728,141644,7
115728,110617,8
115728,118888,9
115728,120184,10
115728,122931,11
115728,120883,12
115728,123572,13
115728,110644,14
115728,109785,15
115728,141574,16
115728,141486,17
115728,110495,18
115728,110635,19
115728,110714,20
115728,122296,21
115728,110556,22
115728,115755,23
115728,110583,24
115728,117946,25
120537,110097,1
120537,109785,2
120537,123651,3
120537,121309,4
120537,110361,5
120537,110565,6
120537,112075,7
120537,110583,8
120537,125727,9
120537,112084,10
120537,122728,11
120537,121150,12
120537,111948,13
120537,117627,14
120537,117751,15
120537,117140,16
120537,110538,17
120537,114813,18
120537,110653,19
120537,123457,20
120537,366711,21
120537,110510,22
120537,117946,23
120537,110529,24
120537,110608,25
457226,,1
115755,110538,1
115755,110714,2
115755,122597,3
115755,123572,4
115755,409698,5
115755,110583,6
115755,110644,7
115755,110617,8
115755,122409,9
115755,110705,10
115755,122755,11
115755,110608,12
115755,110422,13
115755,110565,14
115755,110574,15
115755,110556,16
115755,110529,17
115755,441937,18
115755,110671,19
115755,445188,20
115755,110635,21
115755,110653,22
115755,110495,23
115755,209551,24
115755,110592,25
115773,110617,1
115773,120883,2
115773,110495,3
115773,122755,4
115773,114813,5
115773,110574,6
115773,110538,7
115773,122658,8
115773,110556,9
115773,441937,10
115773,123572,11
115773,122728,12
115773,115755,13
115773,122597,14
115773,109208,15
115773,120838,16
115773,367839,17
115773,120166,18
115773,115728,19
115773,123280,20
115773,122180,21
115773,118976,22
115773,409698,23
115773,110644,24
115773,155007,25
115861,122409,1
115861,122375,2
115861,122339,3
115861,366711,4
115861,123527,5
115861,104160,6
115861,120953,7
115861,113218,8
115861,120971,9
115861,115296,10
115861,399212,11
115861,110510,12
115861,125471,13
115861,110583,14
115861,117715,15
115861,395362,16
115861,117627,17
115861,110680,18
115861,114938,19
115861,119067,20
115861,,21
115861,110671,22
115861,118912,23
115861,122436,24
115861,439701,25
443128,,1
441238,110097,1
441238,215132,2
441238,165167,3
441238,110662,4
441238,109785,5
441238,243744,6
441238,160904,7
441238,100654,8
441238,123961,9
441238,141644,10
441238,141574,11
441238,121150,12
441238,152080,13
441238,236939,14
441238,179867,15
441238,162928,16
441238,147767,17
441238,131520,18
441238,110583,19
441238,139959,20
441238,171100,21
441238,122409,22
441238,104151,23
441238,198419,24
441238,110653,25
116439,120342,1
116439,122205,2
116439,110653,3
116439,114859,4
116439,121619,5
116439,110565,6
116439,399212,7
116439,115126,8
116439,110583,9
116439,112075,10
116439,117645,11
116439,111948,12
116439,110592,13
116439,112385,14
116439,110529,15
116439,121901,16
116439,110662,17
116439,110671,18
116439,113236,19
116439,110510,20
116439,110705,21
116439,122889,22
116439,122409,23
116439,120953,24
116439,122339,25
116712,110468,1
116712,110778,2
116712,110316,3
116712,120184,4
116712,110699,5
116712,110307,6
116712,122612,7
116712,,8
116712,245892,9
116712,120698,10
116712,110635,11
116712,100654,12
116712,122755,13
116712,114840,14
116712,243744,15
116712,192749,16
116712,122597,17
116712,186131,18
116712,245838,19
116712,188641,20
116712,,21
116712,245847,22
116712,123651,23
116712,193900,24
116712,188429,25
31013,,1
440031,220792,1
440031,204477,2
440031,216366,3
440031,195030,4
440031,147767,5
440031,131469,6
440031,223223,7
440031,212054,8
440031,178402,9
440031,236948,10
440031,179159,11
440031,135726,12
440031,110680,13
440031,201645,14
440031,110644,15
440031,130794,16
440031,172644,17
440031,168148,18
440031,201885,19
440031,129020,20
440031,196097,21
440031,234030,22
440031,157085,23
440031,179867,24
440031,216339,25
117627,120865,1
117627,110510,2
117627,117636,3
117627,110361,4
117627,110671,5
117627,168740,6
117627,221661,7
117627,236896,8
117627,110565,9
117627,117140,10
117627,109785,11
117627,121691,12
117627,110583,13
117627,110529,14
117627,110653,15
117627,181738,16
117627,110097,17
117627,110662,18
117627,228468,19
117627,101912,20
117627,121901,21
117627,123651,22
117627,110538,23
117627,122409,24
117627,110592,25
117168,109651,1
117168,120403,2
117168,111081,3
117168,110370,4
117168,122454,5
117168,136774,6
117168,140951,7
117168,191126,8
117168,217493,9
117168,202170,10
117168,143048,11
117168,209603,12
117168,131308,13
117168,194578,14
117168,163295,15
117168,110583,16
117168,366368,17
117168,166674,18
117168,202046,19
117168,,20
117168,239309,21
117168,214148,22
117168,194116,23
117168,235024,24
117168,177746,25
117195,182458,1
117195,182564,2
117195,182500,3
117195,112190,4
117195,194736,5
117195,126119,6
117195,123341,7
117195,112826,8
117195,122889,9
117195,122746,10
117195,117645,11
117195,123484,12
117195,114789,13
117195,110246,14
117195,,15
117195,413626,16
117195,208318,17
117195,199467,18
117195,122339,19
117195,423652,20
117195,113193,21
117195,126942,22
117195,380359,23
117195,182290,24
117195,122180,25
117247,118772,1
117247,111920,2
117247,108667,3
117247,125170,4
117247,110574,5
117247,112826,6
117247,112190,7
117247,117894,8
117247,120290,9
117247,186186,10
117247,113634,11
117247,122597,12
117247,180212,13
117247,118888,14
117247,120953,15
117247,442781,16
117247,366401,17
117247,118347,18
117247,180203,19
117247,123509,20
117247,122755,21
117247,119331,22
117247,395362,23
117247,180160,24
117247,122791,25
366401,113634,1
366401,111920,2
366401,122658,3
366401,110574,4
366401,122755,5
366401,120290,6
366401,163532,7
366401,118976,8
366401,108667,9
366401,119067,10
366401,200208,11
366401,122597,12
366401,117247,13
366401,110246,14
366401,125499,15
366401,111434,16
366401,117894,17
366401,110617,18
366401,118930,19
366401,409698,20
366401,110495,21
366401,122409,22
366401,123572,23
366401,110334,24
366401,112826,25
117274,123299,1
117274,114433,2
117274,,3
117274,125462,4
117274,182290,5
117274,123484,6
117274,182500,7
117274,123013,8
117274,142443,9
117274,182306,10
117274,200554,11
117274,188216,12
117274,109208,13
117274,111896,14
117274,210155,15
117274,109350,16
117274,173805,17
117274,113193,18
117274,182281,19
117274,121619,20
117274,117867,21
117274,117788,22
117274,399212,23
117274,124113,24
117274,125499,25
117520,193751,1
117520,243823,2
117520,140252,3
117520,154174,4
117520,210438,5
117520,177038,6
117520,177986,7
117520,117672,8
117520,110422,9
117520,409698,10
117520,130794,11
117520,110662,12
117520,221999,13
117520,110495,14
117520,123572,15
117520,110705,16
117520,110574,17
117520,110644,18
